City,Pickup Location,Drop Location,Distance (km),Vehicle Type,Estimated Duration (min),Pickup Latitude,Pickup Longitude,Drop Latitude,Drop Longitude,Pickup Area Type,Drop Area Type,Weather Condition,Temperature Level,Rainfall Intensity,Traffic Level,Road Type,Number of Stops Added,Time Slot,Day Type,Holiday,Busy Day,Trip Date,Fare (Target)
Mumbai,Lilavati Hospital Bandra,Andheri Metro Station,10.72,Bike,55.9,19.0509,72.8259,19.1197,72.8468,Hospital,Metro Station,Rain,Cold,Light,Severe,Highway,0.0,Morning Rush,Weekend,No,Normal,3/8/2025,1601
Chennai,Koyambedu (CMBT) Bus Stand,Chennai Central Railway Station,11.3,Mini,43.4,13.07,80.1959,13.0827,80.2707,Bus Stand,Railway Station,Fog,Pleasant,,High,City Road,0.0,Morning Rush,Weekend,Yes,Normal,12/27/2025,566
Bangalore,Byappanahalli Metro Station,Manipal Hospital Old Airport Road,5.73,Sedan,15.1,12.9915,77.6376,12.9583,77.6408,Metro Station,Hospital,Cloudy,Warm,,Moderate,Highway,0.0,Evening Rush,Weekday,Yes,Normal,1/31/2025,30
Bangalore,Koramangala 5th Block,Tumkur City Centre,94.48,XL,256.4,12.9352,77.6146,13.3379,77.1173,Residential,Residential,Cloudy,Pleasant,,Moderate,Expressway,0.0,Night,Weekday,No,Normal,9/16/2025,2845
Chennai,Anna Nagar,Phoenix Marketcity Chennai,,SUV,41.7,13.085,80.2101,12.9909,80.2183,Residential,Mall,Clear,Hot,,Moderate,Expressway,1.0,Midday,Weekday,Yes,Normal,7/22/2025,30
Delhi,Rohini,New Delhi Railway Station,25.09,Premium,51.5,28.7495,77.0565,28.643,77.2194,Residential,Railway Station,Clear,Very Hot,,High,Highway,0.0,Evening,Weekend,No,Normal,1/12/2025,2811
Hyderabad,Charminar,Forum Sujana Mall Kukatpally,21.74,Mini,64.6,17.3616,78.4747,17.493,78.4085,Commercial,Mall,Clear,Pleasant,,High,Highway,0.0,Evening Rush,Weekend,No,Normal,5/4/2025,30
Delhi,Select Citywalk Mall Saket (nearby),Saket,4.26,Mini,10.9,28.5408,77.233,28.5245,77.2066,Mall,Residential,Rain,Cold,Heavy,Moderate,City Road,2.0,Midday,Weekday,No,Normal,8/4/2025,224
Bangalore -> Coimbatore,KSR Bangalore City Railway Station,Coimbatore City Centre,383.44,Bike,577.7,12.9767,77.5713,11.0168,76.9558,Commercial,Railway Station,Cloudy,Hot,,High,Expressway,3.0,Evening,Weekday,Yes,Festival,9/12/2025,6521
Bangalore,Whitefield IT Park,Christ University,22.39,Mini,74.3,12.9698,77.75,12.9345,77.6069,IT Park,College,Clear,Pleasant,,High,Expressway,0.0,Midday,Weekday,Yes,Festival,3/21/2025,853
Delhi,Rohini (nearby),Kashmere Gate ISBT (nearby),25.99,Bike,126.4,28.7601,77.0537,28.6699,77.2166,Residential,Bus Stand,Clear,Pleasant,,Severe,City Road,0.0,Midday,Weekday,No,Major Event,3/19/2025,721
Pune -> Kolhapur,"Swargate Bus Stand, Pune",Kolhapur City Centre,221.4,Mini,204.4,18.5008,73.8577,16.705,74.2433,Commercial,Bus Stand,Clear,Warm,,Low,Expressway,0.0,Night,Weekday,No,Normal,4/18/2025,2388
Mumbai,Phoenix Marketcity Kurla (nearby),Powai Tech Park,6.96,XL,15.6,19.0753,72.8758,19.1176,72.906,Mall,IT Park,Clear,Pleasant,,Low,Highway,1.0,Morning Rush,Weekday,No,Normal,3/10/2025,165
Bangalore,Manyata Tech Park,Orion Mall,9.92,Bike,26.3,13.045,77.62,,77.5551,IT Park,Mall,Clear,Pleasant,,Moderate,Rural Road,2.0,Late Night,Weekday,No,Normal,9/19/2025,30
Pune -> Mumbai,Malad,Hinjewadi IT Park Phase 2,148.76,Auto,334.1,19.1875,72.8489,18.585,73.7307,Residential,IT Park,Clear,Hot,,Low,Highway,1.0,Night,Weekday,No,Normal,1/28/2025,2128
Pune,Hinjewadi IT Park Phase 1,Phoenix Marketcity Mall,24.61,Mini,65.3,18.5913,73.7389,18.561,73.9169,IT Park,Mall,Rain,Cold,Moderate,Low,City Road,2.0,Late Night,Weekday,No,Normal,12/4/2025,1962
Mumbai,Bandra,Colaba,21.8,Bike,31.9,19.0596,72.8295,18.9067,72.8147,Residential,Commercial,Cloudy,Pleasant,,Low,Highway,1.0,Late Night,Weekday,Yes,Normal,3/21/2025,30
Bangalore,Phoenix Marketcity Whitefield,Jayanagar,15.73,Pool,38.1,12.9974,77.6963,12.925,77.5938,Mall,Residential,Clear,Very Hot,,Moderate,Highway,6.0,Midday,Weekday,No,Normal,2/20/2025,242
Delhi,Karol Bagh,Max Hospital Saket,19.26,Mini,49.3,28.6519,77.1909,28.5273,77.215,Residential,Hospital,Heavy Rain,Pleasant,Moderate,Moderate,Rural Road,1.0,Midday,Weekday,No,Normal,6/17/2025,1424
Chennai,AG-DMS Metro Station,Chennai Central Railway Station,5.88,Auto,14.0,13.0475,80.2437,13.0827,80.2707,Metro Station,Railway Station,Clear,Pleasant,,Low,City Road,0.0,Late Night,Weekday,No,Normal,5/23/2025,30
Mumbai,Worli,Mumbai University Kalina,13.0,Bike,32.4,19.0176,72.8162,19.0728,72.8826,Residential,College,Rain,Pleasant,Light,Moderate,Highway,1.0,Evening Rush,Weekend,No,Normal,5/4/2025,30
Mumbai,Bandra,Lilavati Hospital Bandra (nearby),1.53,Bike,3.6,19.0596,72.8295,19.0498,72.8235,Residential,Hospital,Clear,Warm,,Moderate,City Road,0.0,Midday,Weekday,Yes,Normal,1/23/2025,30
Bangalore,MG Road Metro Station,Marathahalli,16.1,Bike,53.0,12.9757,77.608,12.9569,77.7011,Metro Station,Commercial,Fog,Pleasant,,High,Highway,0.0,Evening Rush,Weekend,Yes,Normal,9/13/2025,510
Bangalore,Whitefield IT Park,Electronic City,21.33,Comfort,31.9,12.9698,77.75,12.8452,77.6602,IT Park,IT Park,Cloudy,Hot,,High,Expressway,0.0,Midday,Weekend,Yes,Normal,2/16/2025,588
Chennai,Express Avenue Mall,Tidel Park (nearby),7.95,Mini,18.6,13.0594,80.2599,13.002,80.2548,Mall,IT Park,Clear,Pleasant,,Moderate,City Road,0.0,Evening Rush,Weekday,No,Normal,5/26/2025,30
Delhi,Select Citywalk Mall Saket,Max Hospital Saket,1.0,Bike,3.4,28.5285,77.219,28.5273,77.215,Mall,Hospital,Clear,Warm,,Moderate,City Road,0.0,Late Night,Weekend,Yes,Normal,10/26/2025,30
Bangalore,Christ University,Koramangala,1.09,Bike,4.3,12.9345,77.6069,12.9352,77.6146,College,Residential,Clear,Cold,,Moderate,City Road,0.0,Late Night,Weekday,No,Normal,3/12/2025,30
Mumbai -> Pune,Viman Nagar,St. Xavier's College,174.22,Sedan,376.8,18.5679,73.9143,18.9467,72.8296,Residential,College,Heavy Rain,Cold,Heavy,Moderate,Expressway,1.0,Midday,Weekend,No,Normal,9/13/2025,5395
Bangalore,Hebbal (nearby),Kempegowda Bus Station (Majestic),10.83,Mini,45.4,13.0485,77.5839,12.9767,77.5713,Residential,Bus Stand,Clear,Hot,,High,City Road,0.0,Late Night,Weekday,No,Normal,1/27/2025,613
Pune,Magarpatta Cybercity,Savitribai Phule Pune University,14.48,Auto,49.8,18.5158,73.9291,18.5529,73.8256,IT Park,College,Clear,Cold,,Severe,Highway,0.0,Night,Weekday,Yes,Public Holiday,7/30/2025,1492
Mumbai,Andheri Metro Station,Thane,21.41,Auto,47.7,19.1197,72.8468,19.2183,72.9781,Metro Station,Residential,Rain,Warm,Moderate,High,Highway,0.0,Morning Rush,Weekday,No,Normal,4/22/2025,2150
Pune,Seasons Mall Magarpatta,Camp (Pune Camp),6.38,XL,12.2,18.5155,73.9294,18.5122,73.8804,Mall,Commercial,Clear,Hot,,Low,City Road,4.0,Midday,Weekend,No,Normal,9/27/2025,30
Bangalore,HSR Layout,Manyata Tech Park,20.66,Comfort,69.0,,77.6474,13.045,77.62,Residential,IT Park,Cloudy,Pleasant,,Moderate,City Road,1.0,Late Night,Weekend,Yes,Major Event,8/31/2025,470
Bangalore,KSR Bangalore City Railway Station,RV College of Engineering,14.89,SUV,65.7,12.9767,77.5713,12.9237,77.4989,Railway Station,College,Cloudy,Very Hot,,High,City Road,3.0,Midday,Weekend,Yes,Normal,6/22/2025,1379
Mumbai,Andheri,Powai Tech Park (nearby),8.76,Mini,21.4,19.1197,72.8468,19.1233,72.9038,Commercial,IT Park,Clear,Warm,,Moderate,City Road,2.0,Midday,Weekday,No,Normal,6/11/2025,30
Chennai,Express Avenue Mall,Koyambedu (CMBT) Bus Stand (nearby),9.77,SUV,22.4,13.0594,80.2599,13.0764,80.1995,Mall,Bus Stand,Cloudy,Cold,,Low,Highway,3.0,Evening Rush,Weekday,Yes,Normal,3/19/2025,30
Mumbai,Borivali (nearby),Infiniti Mall Malad,9.11,XL,20.3,19.2348,72.844,19.1759,72.8397,Residential,Mall,Heavy Rain,Cold,Heavy,Moderate,City Road,1.0,Midday,Weekday,Yes,Normal,11/26/2025,976
Delhi,Dwarka Sector 21 Metro,Dwarka Sector 21 Metro (nearby),1.73,Bike,4.4,28.5522,77.0585,28.5398,77.0574,Metro Station,Metro Station,Cloudy,Cold,,Low,City Road,1.0,Late Night,Weekend,Yes,Normal,6/28/2025,30
Delhi,Kashmere Gate ISBT (nearby),Rajiv Chowk Metro Station,4.17,SUV,21.6,28.6699,77.2166,28.6328,77.2197,Bus Stand,Metro Station,Cloudy,Warm,,Severe,Expressway,1.0,Evening Rush,Weekday,No,Normal,10/21/2025,1629
Delhi,Indira Gandhi International Airport,Select Citywalk Mall Saket,13.27,Auto,26.2,28.5562,77.1,28.5285,77.219,Airport,Mall,Clear,Hot,,Low,City Road,0.0,Morning Rush,Weekday,No,Normal,10/13/2025,593
Pune,Shivajinagar Railway Station,Wakad,12.88,Go,18.1,18.5308,73.8475,18.598,73.7629,Railway Station,Residential,Heavy Rain,Pleasant,Heavy,Moderate,Highway,0.0,Late Night,Weekday,No,Normal,8/7/2025,595
Bangalore,Tumkur City Centre,Orion Mall,78.91,Sedan,272.5,13.3379,77.1173,13.0108,77.5551,Residential,Mall,Rain,Pleasant,Moderate,High,City Road,1.0,Midday,Weekday,No,Normal,2/25/2025,3455
Pune,Kalyani Nagar,Swargate Bus Stand (nearby),7.78,XL,10.2,18.5474,73.9013,18.5076,73.8692,Residential,Bus Stand,Clear,Warm,,Low,Expressway,2.0,Midday,Weekday,No,Normal,8/20/2025,30
Pune,Koregaon Park (nearby),Aundh,12.58,Sedan,32.6,18.5221,73.8987,18.559,73.8077,Residential,Residential,Clear,Pleasant,,Moderate,City Road,1.0,Evening Rush,Weekend,No,Normal,12/7/2025,30
Delhi,Dwarka (nearby),Anand Vihar ISBT,32.08,Auto,58.7,28.5914,77.051,28.6469,77.3152,Residential,,Cloudy,Warm,,Low,City Road,0.0,Morning,Weekday,Yes,Normal,8/1/2025,255
Bangalore,Manyata Tech Park,HSR Layout (nearby),19.14,Auto,51.8,13.045,77.62,12.9036,77.6387,IT Park,Residential,Clear,Warm,,High,City Road,0.0,Midday,Weekday,Yes,Festival,10/3/2025,223
Pune,Swargate Bus Stand (nearby),Aundh (nearby),12.23,Mini,36.3,18.5076,73.8692,18.5589,73.8061,Bus Stand,Residential,Clear,Warm,,High,City Road,0.0,Late Night,Weekend,No,Normal,8/16/2025,108
Hyderabad,Ameerpet (nearby),Ameerpet Metro Station,2.7,Mini,9.3,17.4472,78.434,17.4374,78.4487,Commercial,Metro Station,Clear,Hot,,High,Expressway,4.0,Late Night,Weekday,No,Major Event,11/13/2025,377
Bangalore,Malleswaram,Orion Mall,2.79,SUV,6.1,13.0037,77.573,13.0108,77.5551,Residential,Mall,Clear,Hot,,Low,City Road,2.0,Late Night,Weekday,No,Normal,9/2/2025,45
Delhi,Cyber City Gurgaon,Saket (nearby),14.15,Sedan,31.4,28.4949,77.0891,28.5189,77.1967,IT Park,Residential,Clear,Warm,,Moderate,Expressway,2.0,Late Night,Weekday,No,Normal,2/18/2025,30
Bangalore,Kempegowda International Airport,Manipal Hospital Old Airport Road (nearby),36.44,Auto,102.1,13.1986,77.7066,12.9667,77.6281,Airport,Hospital,Cloudy,Pleasant,,Moderate,City Road,1.0,Late Night,Weekday,No,Normal,4/15/2025,626
Bangalore,Mysore Palace Area,Silk Board Junction,138.96,Sedan,208.0,12.2958,76.6394,12.9172,77.6228,Residential,Commercial,Clear,Pleasant,,High,Expressway,0.0,Morning Rush,Weekday,No,Normal,9/8/2025,4150
Bangalore,Electronic City,Indiranagar,17.68,Sedan,26.0,12.8452,77.6602,12.9719,77.6412,IT Park,Residential,Cloudy,Hot,,Moderate,Highway,0.0,Midday,Weekday,Yes,Festival,6/3/2025,363
Chennai,Vellore City Centre,Chennai Central Railway Station (nearby),148.48,Auto,685.5,12.9165,79.1325,13.0879,80.2578,Residential,Railway Station,Clear,Pleasant,,Severe,Expressway,3.0,Morning Rush,Weekend,No,Normal,1/11/2025,3882
Delhi,Select Citywalk Mall Saket,New Delhi Railway Station,16.48,Auto,101.4,28.5285,77.219,28.643,77.2194,Mall,Railway Station,Clear,Hot,,Severe,City Road,1.0,Morning,Weekday,Yes,Public Holiday,10/20/2025,1909
Mumbai,Dadar Railway Station,Chhatrapati Shivaji Maharaj Terminus,12.48,Pool,35.9,19.0186,72.844,18.9398,72.8355,Railway Station,Railway Station,Rain,Pleasant,Moderate,Low,City Road,0.0,Late Night,Weekday,No,Normal,10/8/2025,469
Mumbai,Lilavati Hospital Bandra,Lower Parel,7.02,Premium,10.5,19.0509,72.8259,19.0,72.83,Hospital,Commercial,Rain,Pleasant,Light,Low,Highway,1.0,Late Night,Weekday,Yes,Normal,8/13/2025,30
Hyderabad,Ameerpet,Apollo Hospital Jubilee Hills,5.37,Auto,16.2,17.4374,78.4487,17.4272,78.4076,Commercial,Hospital,Clear,Warm,,Low,Highway,6.0,Late Night,Weekday,No,Normal,8/19/2025,30
Bangalore,Orion Mall,Koramangala (nearby),12.43,SUV,27.5,13.0108,77.5551,12.9382,77.6054,Mall,Residential,Clear,Warm,,Low,Highway,1.0,Late Night,Weekday,Yes,Normal,6/23/2025,30
Mumbai,St. Xavier's College,Dadar Railway Station (nearby),10.33,Sedan,22.9,18.9467,72.8296,19.0258,72.8425,College,Railway Station,Clear,Warm,,Low,City Road,0.0,Evening Rush,Weekday,No,Normal,3/26/2025,30
Delhi,New Delhi Railway Station,JNU,15.32,Auto,35.4,28.643,77.2194,28.5383,77.1641,Railway Station,College,Cloudy,Very Hot,,High,Highway,2.0,Midday,Weekday,No,Normal,1/23/2025,1583
Pune,Savitribai Phule Pune University,Seasons Mall Magarpatta,14.38,Auto,38.7,18.5529,73.8256,18.5155,73.9294,College,Mall,Fog,Pleasant,,High,Expressway,0.0,Evening Rush,Weekday,No,Normal,5/19/2025,1138
Hyderabad,Jubilee Hills,Ameerpet Metro Station,5.19,Bike,27.8,17.4326,78.4071,17.4374,78.4487,Residential,Metro Station,Clear,Pleasant,,High,City Road,4.0,Late Night,Weekday,No,Normal,3/26/2025,390
Pune,Swargate Bus Stand (nearby),Ruby Hall Clinic,3.57,Mini,8.2,18.5076,73.8692,18.5362,73.8785,Bus Stand,Hospital,Clear,Pleasant,,Moderate,City Road,0.0,Midday,Weekday,No,Normal,7/11/2025,30
Pune,Shivajinagar Railway Station (nearby),Phoenix Marketcity Mall,11.06,Premium,51.7,18.5176,73.8609,18.561,73.9169,Railway Station,Mall,Cloudy,Warm,,Severe,City Road,0.0,Morning,Weekday,No,Normal,1/31/2025,2763
Mumbai,Borivali,St. Xavier's College (nearby),44.18,Auto,72.9,19.2307,72.8567,18.934,72.8319,Residential,College,Cloudy,Very Hot,,Moderate,Highway,0.0,Evening,Weekend,No,Normal,6/22/2025,2230
Bangalore,Manyata Tech Park,Christ University,19.1,Premium,57.6,13.045,77.62,12.9345,77.6069,IT Park,College,Clear,Warm,,Moderate,City Road,0.0,Midday,Weekday,No,Normal,10/10/2025,157
Pune,Kothrud,Savitribai Phule Pune University,6.87,Pool,26.3,18.5074,73.8077,18.5529,73.8256,Residential,College,Cloudy,Cold,,High,City Road,4.0,Late Night,Weekend,Yes,Public Holiday,8/10/2025,143
Pune,Baner,Savitribai Phule Pune University,6.76,Auto,16.4,18.5596,73.7768,18.5529,73.8256,Residential,College,Clear,Pleasant,,Low,City Road,2.0,Night,Weekend,No,Normal,7/6/2025,30
Mumbai,Borivali Bus Depot,Juhu,15.26,Comfort,36.2,19.2298,72.857,19.1075,72.8263,Bus Stand,Residential,Clear,Hot,,Moderate,City Road,3.0,Midday,Weekday,Yes,Normal,1/24/2025,34
Pune,Magarpatta Cybercity,Pimpri,22.69,Auto,54.8,18.5158,73.9291,18.6298,73.7997,IT Park,Commercial,Rain,Pleasant,Light,High,Highway,0.0,Night,Weekend,No,Major Event,10/11/2025,905
Delhi,Dwarka Sector 21 Metro (nearby),Rajiv Chowk Metro Station,24.51,Mini,84.9,28.5539,77.0629,28.6328,77.2197,Metro Station,Metro Station,Clear,Pleasant,,High,Highway,1.0,Night,Weekday,No,Normal,12/11/2025,1262
Chennai,Apollo Hospital Greams Road,Chennai International Airport,16.92,Bike,48.5,13.0604,80.2496,12.9941,80.1709,Hospital,Airport,Fog,Cold,,Low,City Road,1.0,Night,Weekday,No,Normal,3/4/2025,533
Pune,Savitribai Phule Pune University,Seasons Mall Magarpatta,17.94,Mini,51.3,18.5529,73.8256,18.5155,73.9294,College,Mall,Clear,Warm,,High,Highway,1.0,Night,Weekday,Yes,Normal,3/13/2025,744
Hyderabad,HITEC City,Banjara Hills,7.16,Bike,28.7,17.4483,78.3915,17.4156,78.4347,IT Park,Residential,Fog,Pleasant,,Moderate,City Road,0.0,Late Night,Weekday,Yes,Festival,8/27/2025,270
Pune,Aundh,Sassoon General Hospital,10.01,Mini,23.0,18.559,73.8077,18.5195,73.8664,Residential,Hospital,Cloudy,Cold,,High,Highway,0.0,Evening Rush,Weekend,Yes,Normal,4/19/2025,367
Pune,Magarpatta Cybercity,Pune Railway Station,7.35,,17.6,18.5158,73.9291,18.5285,73.8744,IT Park,Railway Station,Clear,Pleasant,,Low,Expressway,0.0,Evening Rush,Weekday,Yes,Normal,9/9/2025,30
Chennai,Chennai Central Railway Station,T Nagar,7.14,Black,16.2,13.0827,80.2707,13.0418,80.2341,Railway Station,Commercial,Fog,Cold,,Low,Highway,0.0,Midday,Weekday,Yes,Normal,3/12/2025,57
Hyderabad,Gachibowli IT Park,Ameerpet,12.83,SUV,30.3,17.4401,78.3489,17.4374,78.4487,IT Park,Commercial,Clear,Hot,,Low,Highway,0.0,Evening Rush,Weekday,Yes,Normal,9/8/2025,236
Hyderabad,Ameerpet Metro Station (nearby),Ameerpet (nearby),2.56,Mini,7.3,17.4467,78.4532,17.4472,78.434,Metro Station,Commercial,Rain,Cold,Moderate,High,Expressway,1.0,Evening Rush,Weekday,Yes,Normal,10/13/2025,1943
Bangalore,Phoenix Marketcity Whitefield,MG Road,13.34,Auto,38.8,12.9974,77.6963,12.9757,77.6079,Mall,Commercial,Clear,Pleasant,,Low,City Road,2.0,Late Night,Weekday,Yes,Public Holiday,9/8/2025,30
Pune,Vanaz Metro Station,Ruby Hall Clinic,11.23,Auto,28.0,18.5023,73.8074,18.5362,73.8785,Metro Station,Hospital,Cloudy,Pleasant,,Low,City Road,2.0,Midday,Weekday,No,Major Event,5/19/2025,30
Bangalore,Tumkur City Centre,Christ University (nearby),88.9,XL,404.8,13.3379,77.1173,12.9233,77.5945,Residential,College,Clear,Hot,,Severe,City Road,0.0,Morning Rush,Weekend,Yes,Normal,10/11/2025,5365
Pune,Baner,Sassoon General Hospital,12.4,Sedan,27.0,18.5596,73.7768,18.5195,73.8664,Residential,Hospital,Clear,Hot,,Low,City Road,0.0,Evening Rush,Weekend,Yes,Normal,4/19/2025,30
Pune,Vanaz Metro Station,Pune Railway Station,9.21,Sedan,18.9,18.5023,73.8074,18.5285,73.8744,Metro Station,Railway Station,Clear,Hot,,High,Highway,0.0,Morning,Weekday,No,Normal,12/15/2025,1571
Bangalore,Electronic City,Orion Mall,29.86,Auto,76.1,12.8452,77.6602,13.0108,77.5551,IT Park,Mall,Cloudy,Pleasant,,Moderate,City Road,0.0,Midday,Weekday,No,Major Event,11/14/2025,267
Delhi,Karol Bagh (nearby),Saket,17.21,Sedan,38.4,28.6385,77.2021,28.5245,77.2066,Residential,Residential,Clear,Pleasant,,Moderate,City Road,3.0,Midday,Weekend,Yes,Festival,6/14/2025,30
Chennai,Anna University (nearby),AG-DMS Metro Station,6.03,XL,36.5,13.0078,80.2391,13.0475,80.2437,College,Metro Station,Clear,Hot,,Severe,City Road,0.0,Midday,Weekday,No,Normal,1/31/2025,1454
Mumbai,Worli,Infiniti Mall Malad,22.94,Mini,55.6,19.0176,72.8162,,72.8397,Residential,Mall,Clear,Pleasant,,Moderate,City Road,0.0,Morning Rush,Weekday,Yes,Normal,10/8/2025,141
Mumbai,Andheri Metro Station (nearby),Chhatrapati Shivaji Maharaj Terminus (nearby),23.69,Comfort,66.9,19.1056,72.8366,18.9296,72.8438,Metro Station,Railway Station,Clear,Warm,,Moderate,Highway,0.0,Morning Rush,Weekday,No,Normal,9/24/2025,425
Mumbai,Worli,Virar,69.83,SUV,151.4,19.0176,72.8162,19.455,72.8112,Residential,Residential,Cloudy,Cold,,Moderate,City Road,1.0,Midday,Weekday,Yes,Normal,9/12/2025,1008
Pune,Pune Railway Station (nearby),Viman Nagar (nearby),7.28,Sedan,15.5,18.5353,73.8681,,73.9114,Railway Station,Residential,Rain,Cold,Light,Low,City Road,2.0,Midday,Weekday,Yes,Normal,5/6/2025,30
Bangalore,Christ University,Koramangala,1.0,Sedan,2.6,,77.6069,12.9352,77.6146,College,Residential,Clear,Warm,,High,City Road,0.0,Morning Rush,Weekday,Yes,Festival,9/11/2025,694
Mumbai -> Pune,Bandra,Ruby Hall Clinic,139.13,Mini,229.1,19.0596,72.8295,18.5362,73.8785,Residential,Hospital,Clear,Pleasant,,Moderate,Highway,0.0,Night,Weekday,No,Normal,11/11/2025,2379
Mumbai,Chhatrapati Shivaji Maharaj Terminus (nearby),Borivali Bus Depot,45.2,Auto,97.9,18.9296,72.8438,19.2298,72.857,Railway Station,Bus Stand,,Warm,,Moderate,Highway,0.0,Late Night,Weekend,Yes,Normal,7/12/2025,30
Chennai,Tidel Park (nearby),Chennai Central Railway Station (nearby),13.41,Bike,39.7,13.002,80.2548,13.0879,80.2578,IT Park,Railway Station,Clear,Hot,,Severe,Highway,0.0,Midday,Weekday,Yes,Normal,5/21/2025,600
Delhi,Karol Bagh (nearby),Dwarka Sector 21 Metro (nearby),22.86,SUV,46.9,28.6385,77.2021,28.5539,77.0629,Residential,Metro Station,Clear,Pleasant,,High,Highway,0.0,Late Night,Weekend,No,Normal,8/30/2025,827
Hyderabad,Ameerpet Metro Station,Charminar,12.65,Mini,28.6,17.4374,78.4487,17.3616,78.4747,Metro Station,Commercial,Cloudy,Cold,,Low,City Road,1.0,Night,Weekday,Yes,Normal,2/21/2025,303
Pune,Kothrud,Vanaz Metro Station,1.0,Black,5.1,18.5074,73.8077,18.5023,73.8074,Residential,Metro Station,Heavy Rain,Pleasant,Heavy,Low,City Road,1.0,Evening Rush,Weekend,No,Normal,7/27/2025,1132
Delhi,Connaught Place,Max Hospital Saket,15.4,Bike,52.4,28.6315,77.2167,28.5273,77.215,Commercial,Hospital,Rain,Pleasant,Moderate,Low,City Road,2.0,Midday,Weekend,Yes,Normal,5/25/2025,30
Pune,Camp (Pune Camp),Ruby Hall Clinic,3.4,Bike,12.9,18.5122,73.8804,18.5362,73.8785,Commercial,Hospital,Clear,Cold,,Low,City Road,0.0,Late Night,Weekday,No,Normal,5/26/2025,30
Bangalore,Hebbal (nearby),Malleswaram,5.24,Mini,12.0,13.0485,77.5839,13.0037,77.573,Residential,Residential,Clear,Pleasant,,Moderate,Highway,6.0,,Weekend,No,Major Event,5/25/2025,30
Mumbai,Lower Parel (nearby),Lilavati Hospital Bandra,7.17,Sedan,13.7,19.0089,72.8337,19.0509,72.8259,Commercial,Hospital,Rain,Pleasant,Moderate,Low,Highway,0.0,Late Night,Weekend,No,Normal,3/30/2025,100
Pune,Swargate Bus Stand (nearby),Shivajinagar Railway Station,4.48,Go,11.5,18.5076,73.8692,18.5308,73.8475,Bus Stand,Railway Station,Clear,Hot,,Moderate,City Road,0.0,Late Night,Weekday,Yes,Normal,12/4/2025,30
Delhi,Saket,Cyber City Gurgaon,16.2,Mini,36.0,28.5245,77.2066,28.4949,77.0891,Residential,IT Park,Storm,Warm,Moderate,Low,Highway,2.0,Evening Rush,Weekend,Yes,Normal,1/12/2025,1958
Chennai,T Nagar,AG-DMS Metro Station,1.59,Mini,3.0,13.0418,80.2341,13.0475,80.2437,Commercial,Metro Station,Clear,Warm,,Moderate,City Road,0.0,Midday,Weekday,Yes,Major Event,12/31/2025,30
Delhi,Kashmere Gate ISBT,New Delhi Railway Station,3.71,Auto,21.1,28.6675,77.2273,28.643,77.2194,Bus Stand,Railway Station,Storm,Warm,Heavy,High,City Road,2.0,Morning Rush,Weekend,Yes,Normal,7/13/2025,2105
Delhi,Cyber City Gurgaon (nearby),JNU,12.24,Bike,24.0,28.4876,77.0925,28.5383,77.1641,IT Park,College,Clear,Pleasant,,Moderate,Expressway,1.0,Late Night,Weekday,No,Normal,7/14/2025,30
Bangalore,Electronic City (nearby),Electronic City,1.38,XL,2.7,12.8593,77.6646,12.8452,77.6602,IT Park,IT Park,Storm,Cold,Heavy,Low,City Road,0.0,Evening,Weekday,No,Normal,1/2/2025,3100
Bangalore,Koramangala 5th Block,Narayana Health City,21.12,SUV,39.0,12.9352,77.6146,12.8107,77.6858,Residential,Hospital,Heavy Rain,Cold,Moderate,Low,Highway,1.0,Night,Weekday,No,Major Event,9/18/2025,2872
Delhi,Dwarka Sector 21 Metro (nearby),Delhi University North Campus (nearby),25.12,Sedan,51.5,28.5539,77.0629,28.6738,77.2213,Metro Station,College,Clear,Hot,,High,Highway,0.0,Evening,Weekend,No,Normal,7/6/2025,2159
Hyderabad,Secunderabad Railway Station,Gachibowli IT Park (nearby),23.26,Auto,34.0,17.4344,78.5017,17.4298,78.3343,Railway Station,IT Park,Clear,Hot,,Low,Highway,2.0,Evening,Weekend,No,Normal,1/25/2025,1002
Chennai,Koyambedu (CMBT) Bus Stand,T Nagar,6.9,Premium,34.4,13.07,80.1959,13.0418,80.2341,Bus Stand,Commercial,Cloudy,Warm,,Severe,City Road,1.0,Evening Rush,Weekend,Yes,Normal,5/18/2025,1300
Delhi,Saket (nearby),Rajiv Chowk Metro Station,18.15,Auto,34.3,28.5189,77.1967,28.6328,77.2197,Residential,Metro Station,Clear,Pleasant,,Low,City Road,2.0,Late Night,Weekday,Yes,Normal,8/4/2025,30
Delhi,Kashmere Gate ISBT (nearby),Karol Bagh,4.34,SUV,9.6,28.6699,77.2166,28.6519,77.1909,Bus Stand,Residential,Clear,Hot,,Moderate,City Road,0.0,Evening,Weekday,No,Normal,12/19/2025,992
Pune,Pune Airport (Lohegaon),Pimpri,16.26,Auto,14.2,18.5793,73.9089,18.6298,73.7997,Airport,Commercial,Heavy Rain,Cold,Moderate,Low,Expressway,1.0,Late Night,Weekday,No,Normal,5/22/2025,2112
Pune,Ruby Hall Clinic,Savitribai Phule Pune University,7.64,Sedan,16.5,18.5362,73.8785,18.5529,73.8256,Hospital,College,Cloudy,Warm,,Low,Highway,0.0,Midday,Weekday,Yes,Normal,8/6/2025,30
